com.samsung.shealth.step_daily_trend,6311013,6,,,,,,,,,,
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
ed7eb749-8b9f-4130-805c-fbec88683646.binning_data.json,2024-05-10 17:53:09,2024-05-10 14:57:02,com.sec.android.app.shealth,-2,6458,1.4583112,4969.8506,233.5199,VfS0qUERdZ,com.sec.android.app.shealth,ed7eb749-8b9f-4130-805c-fbec88683646,1715299200000
6ef356b4-0c1e-4030-8638-11b40c8792dd.binning_data.json,2024-05-10 23:00:12,2024-05-10 23:00:12,com.sec.android.app.shealth,106,6458,1.4583112,4969.8506,233.5199,w0vQtxj0o5,com.sec.android.app.shealth,6ef356b4-0c1e-4030-8638-11b40c8792dd,1715299200000
083100c8-10cb-4cd0-8aa0-423bf3091b26.binning_data.json,2024-05-11 20:41:27,2024-05-11 09:06:43,com.sec.android.app.shealth,-2,16425,1.5126265,12806.255,620.4799,VfS0qUERdZ,com.sec.android.app.shealth,083100c8-10cb-4cd0-8aa0-423bf3091b26,1715385600000
e4598f55-6f17-4079-b2d1-bc843ef791f8.binning_data.json,2024-05-11 23:00:02,2024-05-11 23:00:02,com.sec.android.app.shealth,106,16425,1.5126265,12806.255,620.4799,w0vQtxj0o5,com.sec.android.app.shealth,e4598f55-6f17-4079-b2d1-bc843ef791f8,1715385600000
c7f02b52-c389-4db5-ada1-541f90d5d878.binning_data.json,2024-05-13 08:17:42,2024-05-12 11:33:02,com.sec.android.app.shealth,-2,7164,1.516809,5576.739,267.65,VfS0qUERdZ,com.sec.android.app.shealth,c7f02b52-c389-4db5-ada1-541f90d5d878,1715472000000
abc9f8a3-39ca-4fec-ae98-ef0bcef7405d.binning_data.json,2024-05-13 23:00:02,2024-05-12 23:00:02,com.sec.android.app.shealth,106,7164,1.516809,5576.739,267.65,w0vQtxj0o5,com.sec.android.app.shealth,abc9f8a3-39ca-4fec-ae98-ef0bcef7405d,1715472000000
11094e6f-2e99-4407-94b8-14471b154e2e.binning_data.json,2024-05-14 09:18:29,2024-05-13 08:17:41,com.sec.android.app.shealth,-2,8668,1.5320362,6768.7275,316.88016,VfS0qUERdZ,com.sec.android.app.shealth,11094e6f-2e99-4407-94b8-14471b154e2e,1715558400000
a133709d-a876-4c6c-846e-88bf4e996421.binning_data.json,2024-05-14 23:00:01,2024-05-13 23:00:02,com.sec.android.app.shealth,106,8668,1.5320362,6768.7275,316.88016,w0vQtxj0o5,com.sec.android.app.shealth,a133709d-a876-4c6c-846e-88bf4e996421,1715558400000
87a69705-b2ee-4830-b5a6-ff4400c97c28.binning_data.json,2024-05-14 16:52:32,2024-05-14 10:43:49,com.sec.android.app.shealth,-2,6884,1.4906259,5322.399,236.31999,VfS0qUERdZ,com.sec.android.app.shealth,87a69705-b2ee-4830-b5a6-ff4400c97c28,1715644800000
c12e1bab-ce26-415d-abb5-3d81a294a708.binning_data.json,2024-05-14 23:00:01,2024-05-14 23:00:01,com.sec.android.app.shealth,106,6884,1.4906259,5322.399,236.31999,w0vQtxj0o5,com.sec.android.app.shealth,c12e1bab-ce26-415d-abb5-3d81a294a708,1715644800000
afd02177-aa5d-434f-9424-f657fbdedfe6.binning_data.json,2024-05-18 16:35:13,2024-05-16 12:25:55,com.sec.android.app.shealth,-2,9252,1.4604725,7124.397,318.8,VfS0qUERdZ,com.sec.android.app.shealth,afd02177-aa5d-434f-9424-f657fbdedfe6,1715817600000
3992ef56-9be0-4671-918d-8ef0b8ae0243.binning_data.json,2024-05-18 23:00:01,2024-05-16 23:00:25,com.sec.android.app.shealth,106,9252,1.4604725,7124.397,318.8,w0vQtxj0o5,com.sec.android.app.shealth,3992ef56-9be0-4671-918d-8ef0b8ae0243,1715817600000
d4ab7e3c-2a11-4d21-8f19-ae6206e99128.binning_data.json,2024-05-18 21:12:31,2024-05-18 16:35:13,com.sec.android.app.shealth,-2,7237,1.4607868,5569.291,255.32997,VfS0qUERdZ,com.sec.android.app.shealth,d4ab7e3c-2a11-4d21-8f19-ae6206e99128,1715990400000
a4821df7-fad0-4842-be35-ac889fbc3f05.binning_data.json,2024-05-18 23:00:01,2024-05-18 23:00:01,com.sec.android.app.shealth,106,7237,1.4607868,5569.291,255.32997,w0vQtxj0o5,com.sec.android.app.shealth,a4821df7-fad0-4842-be35-ac889fbc3f05,1715990400000
c43a1431-680a-4261-9507-c47da5a9d1bf.binning_data.json,2024-05-19 12:30:31,2024-05-19 10:47:48,com.sec.android.app.shealth,-2,4412,1.5366658,3443.3318,162.18,VfS0qUERdZ,com.sec.android.app.shealth,c43a1431-680a-4261-9507-c47da5a9d1bf,1716076800000
863fb61d-c3de-4f9e-a9c5-0569e0ec778c.binning_data.json,2024-05-19 23:00:02,2024-05-19 23:00:02,com.sec.android.app.shealth,106,4412,1.5366658,3443.3318,162.18,w0vQtxj0o5,com.sec.android.app.shealth,863fb61d-c3de-4f9e-a9c5-0569e0ec778c,1716076800000
35ffdf1a-f2e9-4b7b-8cea-bd4610348976.binning_data.json,2024-05-21 03:42:12,2024-05-20 15:17:19,com.sec.android.app.shealth,-2,6021,1.4880965,4646.43,210.95003,VfS0qUERdZ,com.sec.android.app.shealth,35ffdf1a-f2e9-4b7b-8cea-bd4610348976,1716163200000
833a594f-0f74-4ff3-84f5-e988b93f66df.binning_data.json,2024-05-21 23:00:01,2024-05-20 23:28:16,com.sec.android.app.shealth,106,6021,1.4880965,4646.43,210.95003,w0vQtxj0o5,com.sec.android.app.shealth,833a594f-0f74-4ff3-84f5-e988b93f66df,1716163200000
daad4784-bd0b-4d48-a10c-c8e84a31069a.binning_data.json,2024-05-21 14:06:46,2024-05-21 12:15:16,com.sec.android.app.shealth,-2,7909,1.6669204,6279.998,282.6701,VfS0qUERdZ,com.sec.android.app.shealth,daad4784-bd0b-4d48-a10c-c8e84a31069a,1716249600000
f42b4a81-e4d0-4f09-85ec-6690d271f84a.binning_data.json,2024-05-21 23:00:01,2024-05-21 23:00:01,com.sec.android.app.shealth,106,7909,1.6669204,6279.998,282.6701,w0vQtxj0o5,com.sec.android.app.shealth,f42b4a81-e4d0-4f09-85ec-6690d271f84a,1716249600000
4cc592d7-3ffe-482d-bd09-54368cd6ae75.binning_data.json,2024-05-23 13:34:50,2024-05-23 11:17:20,com.sec.android.app.shealth,-2,12604,1.5310508,9820.044,440.3699,VfS0qUERdZ,com.sec.android.app.shealth,4cc592d7-3ffe-482d-bd09-54368cd6ae75,1716422400000
cdd35a0e-bcd5-43be-bfac-75aabf69f22d.binning_data.json,2024-05-23 23:27:53,2024-05-23 23:27:53,com.sec.android.app.shealth,106,12604,1.5310508,9820.044,440.3699,w0vQtxj0o5,com.sec.android.app.shealth,cdd35a0e-bcd5-43be-bfac-75aabf69f22d,1716422400000
fde5d676-5d0d-47b9-8c7e-e11d78973a67.binning_data.json,2024-05-31 16:43:15,2024-05-27 12:42:20,com.sec.android.app.shealth,-2,10679,1.508341,8285.132,364.91003,VfS0qUERdZ,com.sec.android.app.shealth,fde5d676-5d0d-47b9-8c7e-e11d78973a67,1716508800000
32d58b30-4dbb-413d-a0f8-4f4f99d3fec0.binning_data.json,2024-05-27 12:42:21,2024-05-27 12:42:21,com.sec.android.app.shealth,106,10571,1.5098169,8203.921,360.88,w0vQtxj0o5,com.sec.android.app.shealth,32d58b30-4dbb-413d-a0f8-4f4f99d3fec0,1716508800000
4377e7f2-7754-40e0-98a6-f75f5a745855.binning_data.json,2024-06-03 12:04:24,2024-05-31 16:43:15,com.sec.android.app.shealth,-2,7854,1.50626,6085.8086,265.37997,VfS0qUERdZ,com.sec.android.app.shealth,4377e7f2-7754-40e0-98a6-f75f5a745855,1717113600000
d654c147-4756-4e8f-b4c6-e788f9e6bfd1.binning_data.json,2024-06-03 12:04:24,2024-06-03 12:04:24,com.sec.android.app.shealth,-2,11420,1.5291667,8894.503,413.59003,VfS0qUERdZ,com.sec.android.app.shealth,d654c147-4756-4e8f-b4c6-e788f9e6bfd1,1717200000000
f1ca564d-5c41-4c2f-8ac1-3a04795a4ef2.binning_data.json,2024-06-03 12:04:24,2024-06-03 12:04:24,com.sec.android.app.shealth,-2,8640,1.4821608,6695.446,311.17,VfS0qUERdZ,com.sec.android.app.shealth,f1ca564d-5c41-4c2f-8ac1-3a04795a4ef2,1717286400000
8b92bd85-a9a8-48e7-b379-18ab99fc6758.binning_data.json,2024-06-03 12:04:25,2024-06-03 12:04:25,com.sec.android.app.shealth,106,11420,1.5291667,8894.503,413.59003,w0vQtxj0o5,com.sec.android.app.shealth,8b92bd85-a9a8-48e7-b379-18ab99fc6758,1717200000000
7d8fb2fd-7963-4089-823c-a227a9dfe781.binning_data.json,2024-06-03 12:04:25,2024-06-03 12:04:25,com.sec.android.app.shealth,106,7854,1.50626,6085.8086,265.37997,w0vQtxj0o5,com.sec.android.app.shealth,7d8fb2fd-7963-4089-823c-a227a9dfe781,1717113600000
0623b90f-76fe-49c8-ab46-78cb64beba8c.binning_data.json,2024-06-03 12:04:25,2024-06-03 12:04:25,com.sec.android.app.shealth,106,8640,1.4821608,6695.446,311.17,w0vQtxj0o5,com.sec.android.app.shealth,0623b90f-76fe-49c8-ab46-78cb64beba8c,1717286400000
cc5be592-dd8a-4adf-b0a8-116dbc436052.binning_data.json,2024-06-07 12:28:06,2024-06-04 11:27:07,com.sec.android.app.shealth,-2,14837,1.5432307,11583.467,529.7902,VfS0qUERdZ,com.sec.android.app.shealth,cc5be592-dd8a-4adf-b0a8-116dbc436052,1717459200000
e060a1a7-b54d-4fef-9061-02430d5a9d05.binning_data.json,2024-06-07 23:00:02,2024-06-04 23:00:22,com.sec.android.app.shealth,106,14837,1.5432307,11583.467,529.7902,w0vQtxj0o5,com.sec.android.app.shealth,e060a1a7-b54d-4fef-9061-02430d5a9d05,1717459200000
c93b9ec7-af57-423b-a198-ddefc6cbfdc7.binning_data.json,2024-06-08 19:18:28,2024-06-07 12:28:06,com.sec.android.app.shealth,-2,6930,1.5186557,5377.1997,240.7799,VfS0qUERdZ,com.sec.android.app.shealth,c93b9ec7-af57-423b-a198-ddefc6cbfdc7,1717718400000
f0c05800-eb39-4cd8-8b7f-a86ef04764c2.binning_data.json,2024-06-07 12:28:06,2024-06-07 12:28:06,com.sec.android.app.shealth,-2,812,1.4316509,620.67,27.650002,VfS0qUERdZ,com.sec.android.app.shealth,f0c05800-eb39-4cd8-8b7f-a86ef04764c2,1717632000000
45c0c2b3-7429-4211-b1a2-9447a9f850bd.binning_data.json,2024-06-07 12:28:06,2024-06-07 12:28:06,com.sec.android.app.shealth,-2,1339,1.4397173,1026.2502,47.359997,VfS0qUERdZ,com.sec.android.app.shealth,45c0c2b3-7429-4211-b1a2-9447a9f850bd,1717545600000
77b4e439-c4f3-4076-bf87-dbdfebf28f5a.binning_data.json,2024-06-07 23:00:02,2024-06-07 23:00:02,com.sec.android.app.shealth,106,812,1.4316509,620.67,27.650002,w0vQtxj0o5,com.sec.android.app.shealth,77b4e439-c4f3-4076-bf87-dbdfebf28f5a,1717632000000
50c51e17-cac3-49b6-b79b-aa4ee20c9e09.binning_data.json,2024-06-08 23:00:02,2024-06-07 23:00:02,com.sec.android.app.shealth,106,6930,1.5186557,5377.1997,240.7799,w0vQtxj0o5,com.sec.android.app.shealth,50c51e17-cac3-49b6-b79b-aa4ee20c9e09,1717718400000
ceff0599-ea83-4163-b3be-5d7c0100aea4.binning_data.json,2024-06-07 23:00:02,2024-06-07 23:00:02,com.sec.android.app.shealth,106,1339,1.4397173,1026.2502,47.359997,w0vQtxj0o5,com.sec.android.app.shealth,ceff0599-ea83-4163-b3be-5d7c0100aea4,1717545600000
ceb78f95-1d12-4e8e-b6ad-97fb739079aa.binning_data.json,2024-06-17 12:01:12,2024-06-17 12:01:12,com.sec.android.app.shealth,-2,3330,1.5273542,2587.4263,116.54022,VfS0qUERdZ,com.sec.android.app.shealth,ceb78f95-1d12-4e8e-b6ad-97fb739079aa,1718409600000
3ab77ecc-62fb-4c99-8eb4-79a2bdba0fac.binning_data.json,2024-06-17 12:01:12,2024-06-17 12:01:12,com.sec.android.app.shealth,-2,8162,1.5206918,6347.2495,288.49,VfS0qUERdZ,com.sec.android.app.shealth,3ab77ecc-62fb-4c99-8eb4-79a2bdba0fac,1718323200000
dbc545ef-03ec-4167-bac6-611eb48f0fe3.binning_data.json,2024-06-17 12:01:12,2024-06-17 12:01:12,com.sec.android.app.shealth,106,3330,1.5273542,2587.4263,116.54022,w0vQtxj0o5,com.sec.android.app.shealth,dbc545ef-03ec-4167-bac6-611eb48f0fe3,1718409600000
ccda4db3-49cc-47c5-96b5-0238cc79664e.binning_data.json,2024-06-17 12:01:12,2024-06-17 12:01:12,com.sec.android.app.shealth,106,8162,1.5206918,6347.2495,288.49,w0vQtxj0o5,com.sec.android.app.shealth,ccda4db3-49cc-47c5-96b5-0238cc79664e,1718323200000
14d7af4e-c254-4c8e-bab4-f932d403de3b.binning_data.json,2024-06-19 21:15:20,2024-06-19 17:17:44,com.sec.android.app.shealth,-2,8019,1.5072523,6216.3086,288.27966,VfS0qUERdZ,com.sec.android.app.shealth,14d7af4e-c254-4c8e-bab4-f932d403de3b,1718755200000
3c283af0-0b30-48ae-8c84-10ae0e95b963.binning_data.json,2024-06-19 23:51:13,2024-06-19 23:51:13,com.sec.android.app.shealth,106,8019,1.5072523,6216.3086,288.27966,w0vQtxj0o5,com.sec.android.app.shealth,3c283af0-0b30-48ae-8c84-10ae0e95b963,1718755200000
67ba9c75-f049-450a-b0f4-aa4070e2ac42.binning_data.json,2024-06-21 10:39:04,2024-06-20 09:20:39,com.sec.android.app.shealth,-2,6018,1.4498117,4622.339,210.37021,VfS0qUERdZ,com.sec.android.app.shealth,67ba9c75-f049-450a-b0f4-aa4070e2ac42,1718841600000
f7c85696-8977-49a1-bfc8-c48b2e8c51b5.binning_data.json,2024-06-21 23:00:02,2024-06-20 23:00:01,com.sec.android.app.shealth,106,6018,1.4498117,4622.339,210.37021,w0vQtxj0o5,com.sec.android.app.shealth,f7c85696-8977-49a1-bfc8-c48b2e8c51b5,1718841600000
2e42fd51-5a50-40cf-b822-cfaadf7a347f.binning_data.json,2024-06-21 14:06:40,2024-06-21 10:39:04,com.sec.android.app.shealth,-2,8602,1.5042975,6666.384,295.73972,VfS0qUERdZ,com.sec.android.app.shealth,2e42fd51-5a50-40cf-b822-cfaadf7a347f,1718928000000
08d68c5a-a8f5-4477-84a3-148cbc986353.binning_data.json,2024-06-21 23:00:02,2024-06-21 23:00:02,com.sec.android.app.shealth,106,8602,1.5042975,6666.384,295.73972,w0vQtxj0o5,com.sec.android.app.shealth,08d68c5a-a8f5-4477-84a3-148cbc986353,1718928000000
753d6bde-dd4e-47d9-90f9-f0443748dc2a.binning_data.json,2024-07-06 17:05:04,2024-07-06 10:34:11,com.sec.android.app.shealth,-2,5672,1.5228034,4403.9126,200.39992,VfS0qUERdZ,com.sec.android.app.shealth,753d6bde-dd4e-47d9-90f9-f0443748dc2a,1720224000000
edf1a127-706d-475b-982d-aa259af57e85.binning_data.json,2024-07-06 23:00:03,2024-07-06 23:00:03,com.sec.android.app.shealth,106,5672,1.5228034,4403.9126,200.39992,w0vQtxj0o5,com.sec.android.app.shealth,edf1a127-706d-475b-982d-aa259af57e85,1720224000000
2d0e597f-d39b-49ee-956b-88944b2c6d02.binning_data.json,2024-07-15 12:05:26,2024-07-15 12:05:26,com.sec.android.app.shealth,-2,7139,1.4771311,5503.5493,259.0899,VfS0qUERdZ,com.sec.android.app.shealth,2d0e597f-d39b-49ee-956b-88944b2c6d02,1720742400000
9e9d6216-178a-4f22-8873-f3234ef9b27f.binning_data.json,2024-07-15 12:05:26,2024-07-15 12:05:26,com.sec.android.app.shealth,-2,9427,1.3639939,7131.714,332.9901,VfS0qUERdZ,com.sec.android.app.shealth,9e9d6216-178a-4f22-8873-f3234ef9b27f,1720656000000
4e2239a6-b2c4-4a6e-bb40-4821e89bcd09.binning_data.json,2024-07-24 11:35:58,2024-07-15 12:05:26,com.sec.android.app.shealth,-2,8957,1.4813801,6914.4624,311.9502,VfS0qUERdZ,com.sec.android.app.shealth,4e2239a6-b2c4-4a6e-bb40-4821e89bcd09,1720828800000
2fd65f72-67d4-41ca-a90c-8c824f077ec4.binning_data.json,2024-07-15 12:05:26,2024-07-15 12:05:26,com.sec.android.app.shealth,106,6490,1.4592624,4991.0903,226.63,w0vQtxj0o5,com.sec.android.app.shealth,2fd65f72-67d4-41ca-a90c-8c824f077ec4,1720828800000
867122b7-cc5b-4fce-a4cb-943879a16c5d.binning_data.json,2024-07-15 12:05:26,2024-07-15 12:05:26,com.sec.android.app.shealth,106,9427,1.3639939,7131.714,332.9901,w0vQtxj0o5,com.sec.android.app.shealth,867122b7-cc5b-4fce-a4cb-943879a16c5d,1720656000000
48d64355-fa2b-457e-87c5-a4f899df0f68.binning_data.json,2024-07-15 12:05:26,2024-07-15 12:05:26,com.sec.android.app.shealth,106,7139,1.4771311,5503.5493,259.0899,w0vQtxj0o5,com.sec.android.app.shealth,48d64355-fa2b-457e-87c5-a4f899df0f68,1720742400000
60b94641-12b0-49af-af8f-3e20d804fcf6.binning_data.json,2024-07-24 16:52:36,2024-07-24 11:35:58,com.sec.android.app.shealth,-2,17800,1.3971497,13530.373,625.7507,VfS0qUERdZ,com.sec.android.app.shealth,60b94641-12b0-49af-af8f-3e20d804fcf6,1721779200000
17f34b35-4d65-4e45-adca-e20dc78c8e6f.binning_data.json,2024-07-24 23:00:02,2024-07-24 23:00:02,com.sec.android.app.shealth,106,17800,1.3971497,13530.373,625.7507,w0vQtxj0o5,com.sec.android.app.shealth,17f34b35-4d65-4e45-adca-e20dc78c8e6f,1721779200000
e05612c9-86af-476e-a162-cfb0c29f951a.binning_data.json,2024-07-26 11:21:43,2024-07-25 11:36:58,com.sec.android.app.shealth,-2,8214,1.4087625,6264.1587,288.1099,VfS0qUERdZ,com.sec.android.app.shealth,e05612c9-86af-476e-a162-cfb0c29f951a,1721865600000
49857ca3-b1ab-4399-b7a8-0dc68b438787.binning_data.json,2024-07-26 23:00:02,2024-07-25 23:00:03,com.sec.android.app.shealth,106,8214,1.4087625,6264.1587,288.1099,w0vQtxj0o5,com.sec.android.app.shealth,49857ca3-b1ab-4399-b7a8-0dc68b438787,1721865600000
69559fb4-1b2a-4298-a56f-fa0b795a152f.binning_data.json,2024-07-27 11:59:53,2024-07-26 11:21:43,com.sec.android.app.shealth,-2,10992,1.3879197,8350.277,393.9503,VfS0qUERdZ,com.sec.android.app.shealth,69559fb4-1b2a-4298-a56f-fa0b795a152f,1721952000000
6b15fd02-5fcd-4408-bd9c-a2371a57c229.binning_data.json,2024-07-27 23:00:03,2024-07-26 23:00:02,com.sec.android.app.shealth,106,10992,1.3879197,8350.277,393.9503,w0vQtxj0o5,com.sec.android.app.shealth,6b15fd02-5fcd-4408-bd9c-a2371a57c229,1721952000000
2a186022-be0e-482c-b215-f8657f85a358.binning_data.json,2024-07-27 11:59:52,2024-07-27 11:59:52,com.sec.android.app.shealth,-2,55,1.3427033,41.170002,1.92,VfS0qUERdZ,com.sec.android.app.shealth,2a186022-be0e-482c-b215-f8657f85a358,1722038400000
bedf1457-2cb9-42d7-ae24-79619ab7aac0.binning_data.json,2024-07-27 23:00:03,2024-07-27 23:00:03,com.sec.android.app.shealth,106,55,1.3427033,41.170002,1.92,w0vQtxj0o5,com.sec.android.app.shealth,bedf1457-2cb9-42d7-ae24-79619ab7aac0,1722038400000
7fbade15-87ef-4c2f-af9b-b2d13a001803.binning_data.json,2024-07-28 15:59:48,2024-07-28 11:06:11,com.sec.android.app.shealth,-2,10188,1.3955176,7743.669,366.17007,VfS0qUERdZ,com.sec.android.app.shealth,7fbade15-87ef-4c2f-af9b-b2d13a001803,1722124800000
61262a19-6b85-453e-b0c6-b1193a29c931.binning_data.json,2024-07-28 23:00:02,2024-07-28 23:00:02,com.sec.android.app.shealth,106,10188,1.3955176,7743.669,366.17007,w0vQtxj0o5,com.sec.android.app.shealth,61262a19-6b85-453e-b0c6-b1193a29c931,1722124800000
f4945ee8-b541-409d-a861-ae364e50e588.binning_data.json,2024-07-29 16:01:54,2024-07-29 09:48:40,com.sec.android.app.shealth,-2,6538,1.7757912,5395.9985,336.35037,VfS0qUERdZ,com.sec.android.app.shealth,f4945ee8-b541-409d-a861-ae364e50e588,1722211200000
7f712e9c-4c9a-4b5d-9938-7ee28ec66101.binning_data.json,2024-07-29 23:20:46,2024-07-29 23:20:46,com.sec.android.app.shealth,106,6538,1.7757912,5395.9985,336.35037,w0vQtxj0o5,com.sec.android.app.shealth,7f712e9c-4c9a-4b5d-9938-7ee28ec66101,1722211200000
17174757-5457-460b-920e-e2ea82a666c8.binning_data.json,2024-07-31 07:52:41,2024-07-30 08:17:18,com.sec.android.app.shealth,-2,25565,1.5393779,20022.975,993.41223,VfS0qUERdZ,com.sec.android.app.shealth,17174757-5457-460b-920e-e2ea82a666c8,1722297600000
549575e1-ed11-47fc-88ec-632191e610e3.binning_data.json,2024-07-31 23:41:39,2024-07-31 00:35:11,com.sec.android.app.shealth,106,25565,1.5393779,20022.975,993.41223,w0vQtxj0o5,com.sec.android.app.shealth,549575e1-ed11-47fc-88ec-632191e610e3,1722297600000
08346fb7-f041-4cb6-bca8-c3f163092614.binning_data.json,2024-07-31 19:24:49,2024-07-31 07:52:41,com.sec.android.app.shealth,-2,30682,1.5603826,24150.057,1182.7148,VfS0qUERdZ,com.sec.android.app.shealth,08346fb7-f041-4cb6-bca8-c3f163092614,1722384000000
cd073ce6-6085-4880-b5fc-e64591155d67.binning_data.json,2024-07-31 23:41:40,2024-07-31 23:41:40,com.sec.android.app.shealth,106,30682,1.5603826,24150.057,1182.7148,w0vQtxj0o5,com.sec.android.app.shealth,cd073ce6-6085-4880-b5fc-e64591155d67,1722384000000
2de2006f-af3d-42af-94de-c39eed75b7db.binning_data.json,2024-08-01 18:08:35,2024-08-01 09:16:27,com.sec.android.app.shealth,-2,13403,1.751347,11025.762,594.6514,VfS0qUERdZ,com.sec.android.app.shealth,2de2006f-af3d-42af-94de-c39eed75b7db,1722470400000
eabd8014-fe4e-4ac9-8fac-447c08a9d620.binning_data.json,2024-08-01 23:00:10,2024-08-01 23:00:10,com.sec.android.app.shealth,106,13403,1.751347,11025.762,594.6514,w0vQtxj0o5,com.sec.android.app.shealth,eabd8014-fe4e-4ac9-8fac-447c08a9d620,1722470400000
ad0a1188-c456-4117-85da-c9a568b4125f.binning_data.json,2024-08-02 17:26:02,2024-08-02 08:31:04,com.sec.android.app.shealth,-2,12279,1.5152282,9520.329,423.22983,VfS0qUERdZ,com.sec.android.app.shealth,ad0a1188-c456-4117-85da-c9a568b4125f,1722556800000
1196037a-d0e9-4c81-88f0-d4dff0d7676d.binning_data.json,2024-08-02 23:00:04,2024-08-02 23:00:04,com.sec.android.app.shealth,106,12279,1.5152282,9520.329,423.22983,w0vQtxj0o5,com.sec.android.app.shealth,1196037a-d0e9-4c81-88f0-d4dff0d7676d,1722556800000
44cf578f-022d-4e27-ae16-aa11cdfa4d11.binning_data.json,2024-08-03 21:09:22,2024-08-03 21:09:22,com.sec.android.app.shealth,-2,19792,1.6880906,16335.739,862.897,VfS0qUERdZ,com.sec.android.app.shealth,44cf578f-022d-4e27-ae16-aa11cdfa4d11,1722643200000
6dc9887a-a1cf-4439-909b-d9515776457e.binning_data.json,2024-08-03 23:00:02,2024-08-03 23:00:02,com.sec.android.app.shealth,106,19792,1.6880906,16335.739,862.897,w0vQtxj0o5,com.sec.android.app.shealth,6dc9887a-a1cf-4439-909b-d9515776457e,1722643200000
9bc5164d-7c75-42cb-bb73-4951c76dfdc6.binning_data.json,2024-08-05 12:20:08,2024-08-04 11:57:49,com.sec.android.app.shealth,-2,6323,1.4418502,4920.8,237.40002,VfS0qUERdZ,com.sec.android.app.shealth,9bc5164d-7c75-42cb-bb73-4951c76dfdc6,1722729600000
43e66a51-d4fa-471e-9a72-b87f140f03fd.binning_data.json,2024-08-05 23:00:03,2024-08-04 23:18:55,com.sec.android.app.shealth,106,6323,1.4418502,4920.8,237.40002,w0vQtxj0o5,com.sec.android.app.shealth,43e66a51-d4fa-471e-9a72-b87f140f03fd,1722729600000
359ed0ea-8c87-41a8-acf6-ca6f52f6476e.binning_data.json,2024-08-06 09:07:06,2024-08-05 12:20:08,com.sec.android.app.shealth,-2,17385,1.714401,14501.103,781.2201,VfS0qUERdZ,com.sec.android.app.shealth,359ed0ea-8c87-41a8-acf6-ca6f52f6476e,1722816000000
a56ec28b-4072-44fa-8463-284f11cc5cba.binning_data.json,2024-08-07 00:40:18,2024-08-05 23:00:03,com.sec.android.app.shealth,106,17385,1.714401,14501.103,781.2201,w0vQtxj0o5,com.sec.android.app.shealth,a56ec28b-4072-44fa-8463-284f11cc5cba,1722816000000
c5f8b05c-1a1a-4c27-b0e8-da97241b6767.binning_data.json,2024-08-06 18:14:47,2024-08-06 09:07:06,com.sec.android.app.shealth,-2,6783,1.5267521,5363.551,253.70003,VfS0qUERdZ,com.sec.android.app.shealth,c5f8b05c-1a1a-4c27-b0e8-da97241b6767,1722902400000
85cb1bfe-9f7e-4801-9397-1caf90062456.binning_data.json,2024-08-07 00:40:18,2024-08-07 00:40:18,com.sec.android.app.shealth,106,6783,1.5267521,5363.551,253.70003,w0vQtxj0o5,com.sec.android.app.shealth,85cb1bfe-9f7e-4801-9397-1caf90062456,1722902400000
354553d1-da6a-4b29-ac5c-7641ff3413e0.binning_data.json,2024-08-07 21:08:38,2024-08-07 08:18:44,com.sec.android.app.shealth,-2,25358,1.6958557,20774.215,1116.0807,VfS0qUERdZ,com.sec.android.app.shealth,354553d1-da6a-4b29-ac5c-7641ff3413e0,1722988800000
3896dcaa-a1a3-442b-a061-65ba05403f55.binning_data.json,2024-08-07 23:00:02,2024-08-07 23:00:02,com.sec.android.app.shealth,106,25358,1.6958557,20774.215,1116.0807,w0vQtxj0o5,com.sec.android.app.shealth,3896dcaa-a1a3-442b-a061-65ba05403f55,1722988800000
6646e13c-91ff-4bd5-9753-676e5946e2e1.binning_data.json,2024-08-08 12:58:03,2024-08-08 09:43:33,com.sec.android.app.shealth,-2,12390,1.8364483,10486.418,621.132,VfS0qUERdZ,com.sec.android.app.shealth,6646e13c-91ff-4bd5-9753-676e5946e2e1,1723075200000
90f801bc-e7ea-457d-8b8b-87e1afe8512e.binning_data.json,2024-08-08 23:47:10,2024-08-08 23:47:10,com.sec.android.app.shealth,106,12390,1.8364483,10486.418,621.132,w0vQtxj0o5,com.sec.android.app.shealth,90f801bc-e7ea-457d-8b8b-87e1afe8512e,1723075200000
8e818857-0a00-4520-b9ab-e6673fc31843.binning_data.json,2024-08-12 12:03:12,2024-08-09 08:29:04,com.sec.android.app.shealth,-2,13409,1.4752915,10511.615,508.68027,VfS0qUERdZ,com.sec.android.app.shealth,8e818857-0a00-4520-b9ab-e6673fc31843,1723161600000
c520295a-00a5-451a-b67f-0317f2306ffd.binning_data.json,2024-08-13 07:01:09,2024-08-12 12:03:12,com.sec.android.app.shealth,-2,8603,1.488571,6748.303,369.36023,VfS0qUERdZ,com.sec.android.app.shealth,c520295a-00a5-451a-b67f-0317f2306ffd,1723420800000
fe52c0f6-c540-4b87-8e3d-9de28aa30f50.binning_data.json,2024-08-12 12:03:12,2024-08-12 12:03:12,com.sec.android.app.shealth,-2,9980,1.4617504,7774.37,383.61002,VfS0qUERdZ,com.sec.android.app.shealth,fe52c0f6-c540-4b87-8e3d-9de28aa30f50,1723248000000
